,name,bigg_id,metabolites
610,ATP cobinamide Cobeta-adenosyltransferase,rxn05029_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'cbi_c'}, {'coefficient': 1.0, 'bigg_id': 'adocbi_c'}, {'coefficient': 1.0, 'bigg_id': 'pppi_c'}]"
611,malate-H/Na-lactate antiporter,rxn05604_c,"[{'coefficient': -2.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'na1_c'}, {'coefficient': -1.0, 'bigg_id': 'lac__L_c'}, {'coefficient': -1.0, 'bigg_id': 'mal__L_e'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'mal__L_c'}, {'coefficient': 1.0, 'bigg_id': 'na1_e'}, {'coefficient': 1.0, 'bigg_id': 'lac__L_e'}]"
612,13-methyl-3-oxo-tetra-decanoyl-ACP NADP oxidoreductase,rxn05401_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11537_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11538_c'}]"
613,L-methionine S-oxide transport via ABC system,rxn05613_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'metsox_S__L_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'metsox_S__L_c'}]"
614,Nicotinate D-ribonucleotide pyrophosphate phosphoribosyltransferase,rxn01265_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nac_c'}, {'coefficient': -1.0, 'bigg_id': 'prpp_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'nicrnt_c'}]"
615,ATP cobIyrinic acid-a c-diamide Cobeta-adenosyltransferase,rxn03535_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'co1dam_c'}, {'coefficient': 1.0, 'bigg_id': 'pppi_c'}, {'coefficient': 1.0, 'bigg_id': 'adcobdam_c'}]"
616,Shikimate NADP 5-oxidoreductase,SHK3Dr,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': '3dhsk_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'skm_c'}]"
617,Gly-Try aminopeptidase,rxn12847_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'gly_tyr__L_c'}, {'coefficient': 1.0, 'bigg_id': 'gly_c'}, {'coefficient': 1.0, 'bigg_id': 'tyr__L_c'}]"
618,S-Hydroxyhexanoyl-CoA hydro-lyase,rxn03250_c,"[{'coefficient': -1.0, 'bigg_id': '3hhcoa_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'hx2coa_c'}]"
619,8-methyl-decanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating,rxn05371_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'malACP_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11507_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'ACP_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11508_c'}]"
620,NADPH NAD oxidoreductase B-specific,NADTRHD,"[{'coefficient': -1.0, 'bigg_id': 'nad_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': 1.0, 'bigg_id': 'nadh_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}]"
621,Acyl-acyl-carrier-protein malonyl-acyl-carrier-protein,rxn05347_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'malACP_c'}, {'coefficient': -1.0, 'bigg_id': 'acACP_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'ACP_c'}, {'coefficient': 1.0, 'bigg_id': 'actACP_c'}]"
622,3R-3-Hydroxydecanoyl-acyl-carrier-protein NADP oxidoreductase,rxn05338_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': '3odecACP_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': '3hdecACP_c'}]"
623,L-aspartate L-glutamine amido-ligase AMP-forming,rxn00416_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'asp__L_c'}, {'coefficient': -1.0, 'bigg_id': 'gln__L_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'glu__L_c'}, {'coefficient': 1.0, 'bigg_id': 'amp_c'}, {'coefficient': 1.0, 'bigg_id': 'asn__L_c'}]"
624,L-serine ammonia-lyase,rxn00165_c,"[{'coefficient': -1.0, 'bigg_id': 'ser__L_c'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}, {'coefficient': 1.0, 'bigg_id': 'nh4_c'}]"
625,dATP uridine 5-phosphotransferase,rxn01129_c,"[{'coefficient': -1.0, 'bigg_id': 'uri_c'}, {'coefficient': -1.0, 'bigg_id': 'datp_c'}, {'coefficient': 1.0, 'bigg_id': 'ump_c'}, {'coefficient': 1.0, 'bigg_id': 'dadp_c'}]"
626,L-Valine 2-oxoglutarate aminotransferase,rxn00903_c,"[{'coefficient': -1.0, 'bigg_id': 'glu__L_c'}, {'coefficient': -1.0, 'bigg_id': '3mob_c'}, {'coefficient': 1.0, 'bigg_id': 'val__L_c'}, {'coefficient': 1.0, 'bigg_id': 'akg_c'}]"
627,Palmitate CoA ligase AMP-forming,rxn00947_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'coa_c'}, {'coefficient': -1.0, 'bigg_id': 'hdca_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'amp_c'}, {'coefficient': 1.0, 'bigg_id': 'pmtcoa_c'}]"
628,rxn03394,rxn03394_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': '2oph_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': '2ohph_c'}]"
629,11-methyl-dodecanoyl-ACP malonyl-acyl-carrier-protein C-acyltransferase decarboxylating,rxn05400_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'malACP_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11536_c'}, {'coefficient': 1.0, 'bigg_id': 'co2_c'}, {'coefficient': 1.0, 'bigg_id': 'ACP_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11537_c'}]"
630,Ribonucleotide reductase GDP,rxn05233_c,"[{'coefficient': -1.0, 'bigg_id': 'trdrd_c'}, {'coefficient': -1.0, 'bigg_id': 'gdp_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'trdox_c'}, {'coefficient': 1.0, 'bigg_id': 'dgdp_c'}]"
631,Succinyl-CoA glycine C-succinyl-transferasedecarboxylating,rxn00274_c,"[{'coefficient': -1.0, 'bigg_id': 'coa_c'}, {'coefficient': -1.0, 'bigg_id': '2aobut_c'}, {'coefficient': 1.0, 'bigg_id': 'gly_c'}, {'coefficient': 1.0, 'bigg_id': 'accoa_c'}]"
632,11-methyl-trans-dodec-2-enoyl-ACP NAD oxidoreductase A-specific,rxn05442_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadh_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11535_c'}, {'coefficient': 1.0, 'bigg_id': 'nad_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11536_c'}]"
633,IMP L-aspartate ligase GDP-forming,rxn00838_c,"[{'coefficient': -1.0, 'bigg_id': 'gtp_c'}, {'coefficient': -1.0, 'bigg_id': 'asp__L_c'}, {'coefficient': -1.0, 'bigg_id': 'imp_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'gdp_c'}, {'coefficient': 1.0, 'bigg_id': 'dcamp_c'}]"
634,isoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase,rxn10265_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd15716_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd15722_c'}]"
635,S-Adenosyl-L-homocysteine hydrolase,rxn00141_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'ahcys_c'}, {'coefficient': 1.0, 'bigg_id': 'hcys__L_c'}, {'coefficient': 1.0, 'bigg_id': 'adn_c'}]"
636,sulfate transport in via proton symport,rxn05651_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'so4_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'so4_c'}]"
637,nitric oxide NADPH2 oxygen oxidoreductase,rxn03990_c,"[{'coefficient': -1.0, 'bigg_id': 'nadh_c'}, {'coefficient': -2.0, 'bigg_id': 'o2_c'}, {'coefficient': -2.0, 'bigg_id': 'no_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'nad_c'}, {'coefficient': 2.0, 'bigg_id': 'no3_c'}]"
638,NADPH 6 7-dihydropteridine oxidoreductase,rxn01314_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'dhbpt_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'thbpt_c'}]"
639,Deoxyadenosine orthophosphate ribosyltransferase,rxn01859_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'pi_c'}, {'coefficient': -1.0, 'bigg_id': 'dad_2_c'}, {'coefficient': 1.0, 'bigg_id': '2dr1p_c'}, {'coefficient': 1.0, 'bigg_id': 'ade_c'}]"
640,palmitoyl-glycerol-3-phosphate O-acyltransferase,rxn10202_c,"[{'coefficient': -1.0, 'bigg_id': 'glyc3p_c'}, {'coefficient': -1.0, 'bigg_id': 'pmtcoa_c'}, {'coefficient': 1.0, 'bigg_id': 'coa_c'}, {'coefficient': 1.0, 'bigg_id': '1hdecg3p_c'}]"
641,ATP L-aspartate 4-phosphotransferase,rxn00337_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'asp__L_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': '4pasp_c'}]"
642,S-3-Hydroxybutanoyl-CoA NADP oxidoreductase,rxn01452_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'aacoa_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': '3hbcoa_c'}]"
643,2-Deoxyguanosine 5-monophosphate phosphohydrolase,rxn01445_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'dgmp_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'dgsn_c'}]"
644,D-Ribose-5-phosphate ketol-isomerase,RPI,"[{'coefficient': -1.0, 'bigg_id': 'ru5p__D_c'}, {'coefficient': 1.0, 'bigg_id': 'r5p_c'}]"
645,3-Methylcrotonoyl-CoA carbon-dioxide ligase ADP-forming,rxn02889_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'hco3_c'}, {'coefficient': -1.0, 'bigg_id': '3mb2coa_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': '3mgcoa_c'}]"
646,L-lactate reversible transport via proton symport,rxn05602_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'lac__L_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'lac__L_c'}]"
647,ATP nucleoside-diphosphate phosphatransferase,rxn01512_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'dtdp_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'dttp_c'}]"
648,Geranyl-diphosphate isopentenyl-diphosphate geranyltrans-transferase,rxn01466_c,"[{'coefficient': -1.0, 'bigg_id': 'ipdp_c'}, {'coefficient': -1.0, 'bigg_id': 'grdp_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'frdp_c'}]"
649,2-Acetolactate pyruvate-lyase carboxylating,rxn02185_c,"[{'coefficient': -1.0, 'bigg_id': 'alac__S_c'}, {'coefficient': -1.0, 'bigg_id': 'thmpp_c'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}, {'coefficient': 1.0, 'bigg_id': '2ahethmpp_c'}]"
650,2-methylbutanoyl-CoA acyl-carrier-protein transferase,rxn05358_c,"[{'coefficient': -1.0, 'bigg_id': 'ACP_c'}, {'coefficient': -1.0, 'bigg_id': '2mbcoa_c'}, {'coefficient': 1.0, 'bigg_id': 'coa_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11495_c'}]"
651,CDP-Diacylglycerol pyrophostatase n-C14 0,rxn08200_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cdpdtdecg_c'}, {'coefficient': 1.0, 'bigg_id': 'cmp_c'}, {'coefficient': 1.0, 'bigg_id': 'pa140_c'}]"
652,2-Phospho-D-glycerate 2 3-phosphomutase,PGM,"[{'coefficient': -1.0, 'bigg_id': '2pg_c'}, {'coefficient': 1.0, 'bigg_id': '3pg_c'}]"
653,2-Deoxy-D-ribose-5-phosphate acetaldehyde-lyase,rxn00784_c,"[{'coefficient': -1.0, 'bigg_id': '2dr5p_c'}, {'coefficient': 1.0, 'bigg_id': 'acald_c'}, {'coefficient': 1.0, 'bigg_id': 'g3p_c'}]"
654,ATP adenylylsulfate 3-phosphotransferase,rxn00361_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'aps_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'paps_c'}]"
655,myristoyl-CoA acetylCoA C-myristoyltransferase,rxn02804_c,"[{'coefficient': -1.0, 'bigg_id': 'accoa_c'}, {'coefficient': -1.0, 'bigg_id': 'tdcoa_c'}, {'coefficient': 1.0, 'bigg_id': 'coa_c'}, {'coefficient': 1.0, 'bigg_id': '3ohdcoa_c'}]"
656,Hexadecanoate transport via proton symport,rxn10162_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'hdca_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'hdca_c'}]"
657,UTP N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase,rxn00293_c,"[{'coefficient': -1.0, 'bigg_id': 'acgam1p_c'}, {'coefficient': -1.0, 'bigg_id': 'utp_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'uacgam_c'}]"
658,Dipeptide transport via ABC system ala-gly,rxn05542_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'L_alagly_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'L_alagly_c'}]"
659,Adenosylcobalamin 5-phosphate synthase,rxn03538_c,"[{'coefficient': -1.0, 'bigg_id': 'agdpcbi_c'}, {'coefficient': -1.0, 'bigg_id': 'rdmbzi_c'}, {'coefficient': 1.0, 'bigg_id': 'gmp_c'}, {'coefficient': 1.0, 'bigg_id': 'adocbl_c'}]"
660,ATP 2 3 2 3-tetrakis3-hydroxytetradecanoyl-D-glucosaminyl-beta-,rxn03181_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'lipidAds_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'lipidA_c'}]"
661,citrate hydro-lyase,ACONTa,"[{'coefficient': -1.0, 'bigg_id': 'cit_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'acon_C_c'}]"
662,N-Acetyl-D-glucosamine transport via PEP Pyr PTS,rxn05485_c,"[{'coefficient': -1.0, 'bigg_id': 'pep_c'}, {'coefficient': -1.0, 'bigg_id': 'acgam_e'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}, {'coefficient': 1.0, 'bigg_id': 'acgam6p_c'}]"
663,ATP nucleoside-phosphate phosphotransferase,rxn00119_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'ump_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'udp_c'}]"
664,pyridoxine 5-phosphate synthase,rxn04070_c,"[{'coefficient': -1.0, 'bigg_id': 'dxyl5p_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd08449_c'}, {'coefficient': 2.0, 'bigg_id': 'h_c'}, {'coefficient': 2.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'pdx5p_c'}]"
665,N-Ribosylnicotinamide orthophosphate ribosyltransferase,rxn01646_c,"[{'coefficient': -1.0, 'bigg_id': 'pi_c'}, {'coefficient': -1.0, 'bigg_id': 'rnam_c'}, {'coefficient': 1.0, 'bigg_id': 'r1p_c'}, {'coefficient': 1.0, 'bigg_id': 'ncam_c'}]"
666,deoxyuridine transport in via proton symport,rxn09685_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'duri_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'duri_c'}]"
667,3R-3-Hydroxypalmitoyl-acyl-carrier-protein hydro-lyase,rxn05332_c,"[{'coefficient': -1.0, 'bigg_id': '3hpalmACP_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'tpalm2eACP_c'}]"
668,10-Formyltetrahydrofolate 5-phosphoribosylglycinamide,rxn03004_c,"[{'coefficient': -1.0, 'bigg_id': '10fthf_c'}, {'coefficient': -1.0, 'bigg_id': 'gar_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'thf_c'}, {'coefficient': 1.0, 'bigg_id': 'fgam_c'}]"
669,Hydrogenobyrinate <=> Hydrogenobyrinate a c diamide,rxn11544_c,"[{'coefficient': -2.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -2.0, 'bigg_id': 'gln__L_c'}, {'coefficient': -1.0, 'bigg_id': 'hgbyr_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 2.0, 'bigg_id': 'adp_c'}, {'coefficient': 2.0, 'bigg_id': 'glu__L_c'}, {'coefficient': 1.0, 'bigg_id': 'hgbam_c'}]"
670,Cob1alamin transport via ABC system,rxn10147_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'cbl1_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'cbl1_c'}]"
671,10-Formyltetrahydrofolate amidohydrolase,rxn00691_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': '10fthf_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'for_c'}, {'coefficient': 1.0, 'bigg_id': 'thf_c'}]"
672,aminopeptidase,rxn12638_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'gly_pro__L_c'}, {'coefficient': 1.0, 'bigg_id': 'gly_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'pro__L_c'}]"
673,aminopeptidase,rxn12643_c,"[{'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'ala_L_leu__L_c'}, {'coefficient': 1.0, 'bigg_id': 'ala__L_c'}, {'coefficient': 1.0, 'bigg_id': 'leu__L_c'}]"
674,glycerol-3-phosphate dehydrogenase demethylmenaquinone-8,rxn08558_c,"[{'coefficient': -1.0, 'bigg_id': 'glyc3p_c'}, {'coefficient': -1.0, 'bigg_id': '2dmmq8_c'}, {'coefficient': 1.0, 'bigg_id': 'dhap_c'}, {'coefficient': 1.0, 'bigg_id': '2dmmql8_c'}]"
675,Hydroxymethylbilane hydro-lyasecyclizing,rxn02264_c,"[{'coefficient': -1.0, 'bigg_id': 'hmbil_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'uppg3_c'}]"
676,Guanine aminohydrolase,rxn01225_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'gua_c'}, {'coefficient': 1.0, 'bigg_id': 'nh4_c'}, {'coefficient': 1.0, 'bigg_id': 'xan_c'}]"
677,L-phenylalanine tetrahydrobiopterin oxygen,rxn04989_c,"[{'coefficient': -1.0, 'bigg_id': 'o2_c'}, {'coefficient': -1.0, 'bigg_id': 'phe__L_c'}, {'coefficient': -1.0, 'bigg_id': 'thbpt_c'}, {'coefficient': 1.0, 'bigg_id': 'tyr__L_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd03897_c'}]"
678,ATP acetate phosphotransferase,rxn00985_c,"[{'coefficient': -1.0, 'bigg_id': 'adp_c'}, {'coefficient': -1.0, 'bigg_id': 'ppap_c'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'atp_c'}, {'coefficient': 1.0, 'bigg_id': 'ppa_c'}]"
679,hydrogen-sulfide NADP oxidoreductase,rxn00623_c,"[{'coefficient': -4.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'so3_c'}, {'coefficient': -3.0, 'bigg_id': 'nadph_c'}, {'coefficient': 3.0, 'bigg_id': 'h2o_c'}, {'coefficient': 3.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'h2s_c'}]"
680,nitrate transport in via proton symport,rxn05627_c,"[{'coefficient': -1.0, 'bigg_id': 'h_e'}, {'coefficient': -1.0, 'bigg_id': 'no3_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'no3_c'}]"
681,1-hydroxy-2-methyl-2-E-butenyl 4-diphosphate reductase dmpp,rxn08352_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadh_c'}, {'coefficient': -1.0, 'bigg_id': 'h2mb4p_c'}, {'coefficient': 1.0, 'bigg_id': 'h2o_c'}, {'coefficient': 1.0, 'bigg_id': 'nad_c'}, {'coefficient': 1.0, 'bigg_id': 'dmpp_c'}]"
682,CDP-diacylglycerol synthetase n-C12 0,rxn08306_c,"[{'coefficient': -1.0, 'bigg_id': 'ctp_c'}, {'coefficient': -1.0, 'bigg_id': 'pa120_c'}, {'coefficient': 1.0, 'bigg_id': 'ppi_c'}, {'coefficient': 1.0, 'bigg_id': 'cdpdddecg_c'}]"
683,ATP uridine 5-phosphotransferase,rxn00709_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'uri_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'ump_c'}]"
684,Dipeptide transport via ABC system gly-met,rxn05535_c,"[{'coefficient': -1.0, 'bigg_id': 'atp_c'}, {'coefficient': -1.0, 'bigg_id': 'h2o_c'}, {'coefficient': -1.0, 'bigg_id': 'gly_met__L_e'}, {'coefficient': 1.0, 'bigg_id': 'h_c'}, {'coefficient': 1.0, 'bigg_id': 'adp_c'}, {'coefficient': 1.0, 'bigg_id': 'pi_c'}, {'coefficient': 1.0, 'bigg_id': 'gly_met__L_c'}]"
685,4-methyl-3-oxo-hexanoyl-ACP NADP oxidoreductase,rxn05360_c,"[{'coefficient': -1.0, 'bigg_id': 'h_c'}, {'coefficient': -1.0, 'bigg_id': 'nadph_c'}, {'coefficient': -1.0, 'bigg_id': 'cpd11496_c'}, {'coefficient': 1.0, 'bigg_id': 'nadp_c'}, {'coefficient': 1.0, 'bigg_id': 'cpd11497_c'}]"
686,ATP pyruvate O2-phosphotransferase,rxn00148_c,"[{'coefficient': -1.0, 'bigg_id': 'adp_c'}, {'coefficient': -1.0, 'bigg_id': 'pep_c'}, {'coefficient': 1.0, 'bigg_id': 'atp_c'}, {'coefficient': 1.0, 'bigg_id': 'pyr_c'}]"
